P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.363.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.364.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.364.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.364.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.364.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1969.365.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1969.365.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1969.365.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1969.365.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1970.001.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1970.001.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1970.001.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1970.001.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1970.002.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh1.1970.002.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mh2.1970.002.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12.00.mhz.1970.002.0.a,,1.0
P,urn,nasa,pds,apollo_pse,data_table,xa.s12..att.1970.003.0.a,,1.0
